id,label
26637,2
26638,4
26639,6
26640,5
26641,5
26642,5
26643,9
26644,5
26645,3
26646,3
26647,4
26648,3
26649,3
26650,3
26651,5
26652,7
26653,3
26654,0
26655,0
26656,1
26657,6
26658,5
26659,9
26660,4
26661,8
26662,9
26663,1
26664,0
26665,0
26666,2
26667,7
26668,6
26669,1
26670,6
26671,5
26672,1
26673,7
26674,4
26675,2
26676,0
26677,0
26678,8
26679,8
26680,7
26681,1
26682,7
26683,2
26684,8
26685,4
26686,3
26687,5
26688,8
26689,4
26690,8
26691,4
26692,1
26693,5
26694,0
26695,4
26696,0
26697,3
26698,3
26699,7
26700,3
26701,0
26702,0
26703,7
26704,9
26705,5
26706,8
26707,4
26708,3
26709,3
26710,1
26711,0
26712,3
26713,0
26714,3
26715,2
26716,7
26717,5
26718,5
26719,0
26720,0
26721,0
26722,9
26723,5
26724,6
26725,9
26726,9
26727,7
26728,0
26729,4
26730,7
26731,3
26732,4
26733,3
26734,7
26735,3
26736,4
26737,2
26738,1
26739,9
26740,7
26741,4
26742,8
26743,2
26744,5
26745,8
26746,1
26747,0
26748,6
26749,9
26750,0
26751,3
26752,2
26753,7
26754,7
26755,5
26756,1
26757,7
26758,0
26759,1
26760,5
26761,3
26762,7
26763,0
26764,5
26765,1
26766,0
26767,0
26768,0
26769,4
26770,9
26771,8
26772,9
26773,5
26774,5
26775,9
26776,8
26777,0
26778,8
26779,5
26780,9
26781,6
26782,3
26783,5
26784,7
26785,4
26786,3
26787,7
26788,1
26789,5
26790,4
26791,7
26792,0
26793,8
26794,8
26795,9
26796,0
26797,3
26798,1
26799,0
26800,4
26801,0
26802,0
26803,5
26804,1
26805,5
26806,2
26807,3
26808,1
26809,6
26810,2
26811,7
26812,4
26813,0
26814,9
26815,4
26816,0
26817,2
26818,9
26819,3
26820,3
26821,1
26822,7
26823,5
26824,1
26825,0
26826,7
26827,1
26828,4
26829,7
26830,6
26831,0
26832,3
26833,2
26834,1
26835,1
26836,0
26837,4
26838,1
26839,3
26840,6
26841,0
26842,4
26843,7
26844,1
26845,5
26846,4
26847,3
26848,7
26849,3
26850,7
26851,3
26852,7
26853,4
26854,6
26855,8
26856,7
26857,0
26858,3
26859,5
26860,8
26861,0
26862,3
26863,5
26864,4
26865,7
26866,6
26867,5
26868,5
26869,4
26870,9
26871,9
26872,1
26873,3
26874,3
26875,5
26876,1
26877,2
26878,3
26879,9
26880,0
26881,4
26882,7
26883,3
26884,5
26885,5
26886,7
26887,8
26888,0
26889,0
26890,5
26891,4
26892,5
26893,0
26894,9
26895,5
26896,9
26897,1
26898,0
26899,0
26900,1
26901,3
26902,1
26903,0
26904,0
26905,1
26906,9
26907,7
26908,9
26909,0
26910,9
26911,7
26912,0
26913,6
26914,3
26915,8
26916,5
26917,0
26918,1
26919,8
26920,4
26921,4
26922,5
26923,7
26924,0
26925,5
26926,1
26927,1
26928,4
26929,2
26930,5
26931,1
26932,9
26933,5
26934,3
26935,5
26936,7
26937,1
26938,5
26939,4
26940,6
26941,4
26942,2
26943,3
26944,2
26945,5
26946,5
26947,9
26948,8
26949,1
26950,3
26951,1
26952,0
26953,7
26954,5
26955,0
26956,8
26957,0
26958,5
26959,1
26960,2
26961,0
26962,3
26963,5
26964,0
26965,6
26966,9
26967,3
26968,0
26969,3
26970,0
26971,0
26972,1
26973,5
26974,5
26975,1
26976,9
26977,1
26978,8
26979,4
26980,1
26981,1
26982,5
26983,5
26984,3
26985,9
26986,2
26987,9
26988,5
26989,6
26990,4
26991,9
26992,5
26993,3
26994,1
26995,2
26996,6
26997,2
26998,5
26999,2
27000,7
27001,8
27002,4
27003,0
27004,0
27005,6
27006,5
27007,8
27008,5
27009,7
27010,5
27011,0
27012,7
27013,9
27014,6
27015,4
27016,5
27017,3
27018,5
27019,6
27020,0
27021,9
27022,0
27023,7
27024,3
27025,8
27026,7
27027,0
27028,3
27029,4
27030,7
27031,5
27032,5
27033,2
27034,9
27035,0
27036,4
27037,8
27038,3
27039,7
27040,1
27041,9
27042,4
27043,8
27044,7
27045,7
27046,0
27047,6
27048,9
27049,5
27050,5
27051,4
27052,3
27053,1
27054,2
27055,8
27056,8
27057,9
27058,1
27059,0
27060,3
27061,5
27062,5
27063,5
27064,9
27065,2
27066,3
27067,5
27068,8
27069,6
27070,0
27071,3
27072,5
27073,5
27074,9
27075,1
27076,0
27077,0
27078,9
27079,0
27080,8
27081,0
27082,0
27083,4
27084,4
27085,3
27086,8
27087,5
27088,4
27089,9
27090,6
27091,7
27092,2
27093,1
27094,0
27095,5
27096,5
27097,5
27098,3
27099,0
27100,6
27101,1
27102,5
27103,6
27104,7
27105,0
27106,6
27107,1
27108,5
27109,5
27110,4
27111,1
27112,0
27113,1
27114,7
27115,3
27116,8
27117,1
27118,5
27119,4
27120,5
27121,0
27122,3
27123,2
27124,0
27125,7
27126,5
27127,4
27128,1
27129,4
27130,5
27131,3
27132,4
27133,1
27134,8
27135,3
27136,2
27137,1
27138,0
27139,3
27140,1
27141,5
27142,5
27143,1
27144,4
27145,0
27146,0
27147,0
27148,9
27149,3
27150,4
27151,0
27152,9
27153,7
27154,0
27155,9
27156,3
27157,2
27158,8
27159,5
27160,3
27161,5
27162,3
27163,3
27164,5
27165,3
27166,5
27167,3
27168,5
27169,4
27170,8
27171,6
27172,8
27173,5
27174,9
27175,1
27176,7
27177,8
27178,0
27179,7
27180,5
27181,8
27182,3
27183,3
27184,9
27185,4
27186,4
27187,0
27188,3
27189,4
27190,3
27191,0
27192,0
27193,4
27194,6
27195,0
27196,3
27197,4
27198,4
27199,5
27200,8
27201,0
27202,9
27203,5
27204,1
27205,5
27206,5
27207,5
27208,1
27209,0
27210,5
27211,7
27212,0
27213,0
27214,0
27215,7
27216,5
27217,8
27218,5
27219,9
27220,1
27221,4
27222,2
27223,5
27224,0
27225,8
27226,4
27227,8
27228,5
27229,1
27230,0
27231,5
27232,3
27233,1
27234,2
27235,1
27236,5
27237,9
27238,4
27239,6
27240,8
27241,5
27242,5
27243,0
27244,9
27245,9
27246,7
27247,1
27248,6
27249,8
27250,4
27251,3
27252,6
27253,6
27254,0
27255,5
27256,2
27257,5
27258,0
27259,5
27260,1
27261,6
27262,9
27263,7
27264,4
27265,9
27266,0
27267,0
27268,3
27269,0
27270,3
27271,5
27272,4
27273,1
27274,9
27275,2
27276,1
27277,5
27278,5
27279,0
27280,9
27281,5
27282,9
27283,6
27284,5
27285,9
27286,3
27287,6
27288,0
27289,0
27290,2
27291,8
27292,3
27293,0
27294,9
27295,3
27296,0
27297,2
27298,4
27299,5
27300,3
27301,8
27302,7
27303,1
27304,0
27305,9
27306,8
27307,9
27308,0
27309,3
27310,0
27311,1
27312,4
27313,3
27314,3
27315,5
27316,0
27317,9
27318,4
27319,9
27320,7
27321,5
27322,7
27323,6
27324,2
27325,5
27326,9
27327,6
27328,0
27329,3
27330,7
27331,3
27332,4
27333,3
27334,0
27335,5
27336,6
27337,9
27338,6
27339,5
27340,8
27341,6
27342,0
27343,1
27344,4
27345,1
27346,5
27347,6
27348,4
27349,1
27350,1
27351,1
27352,7
27353,9
27354,5
27355,4
27356,6
27357,9
27358,3
27359,2
27360,9
27361,3
27362,4
27363,6
27364,5
27365,0
27366,8
27367,0
27368,3
27369,0
27370,0
27371,6
27372,6
27373,7
27374,9
27375,1
27376,7
27377,4
27378,9
27379,5
27380,9
27381,4
27382,3
27383,0
27384,5
27385,1
27386,1
27387,0
27388,5
27389,3
27390,6
27391,5
27392,0
27393,3
27394,0
27395,3
27396,1
27397,2
27398,5
27399,9
27400,9
27401,9
27402,9
27403,3
27404,4
27405,3
27406,7
27407,0
27408,7
27409,3
27410,3
27411,7
27412,9
27413,3
27414,0
27415,5
27416,7
27417,4
27418,2
27419,0
27420,5
27421,9
27422,5
27423,4
27424,3
27425,7
27426,9
27427,6
27428,1
27429,4
27430,9
27431,0
27432,2
27433,8
27434,3
27435,4
27436,3
27437,0
27438,0
27439,8
27440,0
27441,1
27442,6
27443,0
27444,4
27445,1
27446,5
27447,9
27448,7
27449,8
27450,6
27451,1
27452,0
27453,1
27454,0
27455,2
27456,9
27457,5
27458,6
27459,5
27460,0
27461,7
27462,0
27463,5
27464,0
27465,0
27466,6
27467,0
27468,0
27469,0
27470,5
27471,7
27472,5
27473,1
27474,9
27475,9
27476,1
27477,7
27478,5
27479,2
27480,1
27481,3
27482,5
27483,0
27484,0
27485,7
27486,3
27487,5
27488,6
27489,7
27490,7
27491,4
27492,9
27493,0
27494,1
27495,1
27496,6
27497,9
27498,7
27499,5
27500,5
27501,6
27502,8
27503,6
27504,6
27505,0
27506,5
27507,3
27508,1
27509,5
27510,0
27511,0
27512,3
27513,6
27514,7
27515,5
27516,3
27517,5
27518,5
27519,1
27520,6
27521,1
27522,7
27523,1
27524,4
27525,9
27526,5
27527,6
27528,3
27529,2
27530,0
27531,6
27532,3
27533,9
27534,9
27535,4
27536,6
27537,0
27538,4
27539,4
27540,5
27541,8
27542,3
27543,2
27544,8
27545,9
27546,6
27547,1
27548,4
27549,1
27550,3
27551,4
27552,5
27553,4
27554,3
27555,9
27556,0
27557,5
27558,1
27559,1
27560,7
27561,0
27562,1
27563,5
27564,8
27565,8
27566,3
27567,5
27568,0
27569,5
27570,3
27571,0
27572,5
27573,5
27574,7
27575,0
27576,7
27577,6
27578,6
27579,6
27580,6
27581,6
27582,0
27583,1
27584,3
27585,7
27586,5
27587,3
27588,7
27589,5
27590,4
27591,3
27592,5
27593,4
27594,8
27595,0
27596,0
27597,5
27598,5
27599,5
27600,3
27601,9
27602,0
27603,2
27604,4
27605,0
27606,0
27607,7
27608,3
27609,0
27610,3
27611,2
27612,2
27613,3
27614,7
27615,0
27616,9
27617,4
27618,1
27619,9
27620,2
27621,7
27622,7
27623,5
27624,0
27625,9
27626,2
27627,4
27628,0
27629,8
27630,5
27631,5
27632,2
27633,3
27634,6
27635,8
27636,8
27637,1
27638,1
27639,2
27640,3
27641,7
27642,6
27643,1
27644,8
27645,5
27646,0
27647,5
27648,3
27649,6
27650,9
27651,2
27652,4
27653,0
27654,6
27655,9
27656,9
27657,7
27658,0
27659,6
27660,7
27661,5
27662,8
27663,0
27664,5
27665,5
27666,9
27667,0
27668,6
27669,9
27670,0
27671,2
27672,5
27673,9
27674,4
27675,3
27676,7
27677,7
27678,0
27679,3
27680,1
27681,7
27682,5
27683,7
27684,8
27685,1
27686,5
27687,9
27688,3
27689,1
27690,1
27691,5
27692,0
27693,3
27694,5
27695,7
27696,5
27697,5
27698,1
27699,6
27700,7
27701,9
27702,1
27703,6
27704,0
27705,5
27706,0
27707,8
27708,4
27709,7
27710,6
27711,1
27712,4
27713,2
27714,7
27715,5
27716,4
27717,7
27718,5
27719,3
27720,8
27721,5
27722,1
27723,0
27724,1
27725,6
27726,0
27727,8
27728,6
27729,0
27730,0
27731,4
27732,9
27733,8
27734,5
27735,4
27736,6
27737,0
27738,1
27739,4
27740,5
27741,0
27742,1
27743,3
27744,5
27745,0
27746,0
27747,7
27748,5
27749,1
27750,0
27751,1
27752,0
27753,5
27754,9
27755,6
27756,6
27757,0
27758,4
27759,2
27760,1
27761,5
27762,1
27763,7
27764,8
27765,4
27766,8
27767,2
27768,0
27769,3
27770,5
27771,3
27772,9
27773,3
27774,9
27775,3
27776,1
27777,1
27778,0
27779,6
27780,0
27781,4
27782,0
27783,5
27784,2
27785,9
27786,1
27787,3
27788,5
27789,0
27790,0
27791,7
27792,3
27793,4
27794,5
27795,3
27796,5
27797,5
27798,9
27799,7
27800,5
27801,4
27802,5
27803,1
27804,3
27805,8
27806,4
27807,0
27808,6
27809,5
27810,7
27811,0
27812,5
27813,3
27814,3
27815,7
27816,0
27817,2
27818,8
27819,5
27820,8
27821,3
27822,0
27823,5
27824,1
27825,0
27826,1
27827,4
27828,0
27829,9
27830,5
27831,8
27832,3
27833,1
27834,0
27835,5
27836,0
27837,3
27838,3
27839,5
27840,1
27841,3
27842,2
27843,5
27844,1
27845,1
27846,5
27847,6
27848,5
27849,5
27850,8
27851,6
27852,0
27853,4
27854,3
27855,5
27856,9
27857,5
27858,1
27859,3
27860,0
27861,5
27862,0
27863,4
27864,7
27865,3
27866,9
27867,1
27868,0
27869,5
27870,1
27871,1
27872,8
27873,8
27874,3
27875,8
27876,7
27877,5
27878,1
27879,9
27880,3
27881,3
27882,0
27883,1
27884,5
27885,9
27886,4
27887,7
27888,2
27889,4
27890,5
27891,3
27892,5
27893,7
27894,1
27895,9
27896,3
27897,5
27898,2
27899,8
27900,3
27901,5
27902,7
27903,1
27904,9
27905,5
27906,6
27907,8
27908,0
27909,6
27910,0
27911,4
27912,3
27913,0
27914,0
27915,8
27916,5
27917,3
27918,7
27919,4
27920,3
27921,9
27922,3
27923,5
27924,0
27925,9
27926,3
27927,0
27928,5
27929,4
27930,1
27931,4
27932,7
27933,0
27934,5
27935,0
27936,0
27937,0
27938,9
27939,6
27940,7
27941,5
27942,4
27943,5
27944,0
27945,0
27946,6
27947,5
27948,8
27949,0
27950,3
27951,4
27952,1
27953,9
27954,9
27955,0
27956,4
27957,8
27958,4
27959,8
27960,6
27961,0
27962,9
27963,5
27964,4
27965,3
27966,0
27967,4
27968,7
27969,0
27970,7
27971,5
27972,2
27973,3
27974,3
27975,9
27976,9
27977,5
27978,7
27979,6
27980,3
27981,5
27982,3
27983,5
27984,7
27985,5
27986,8
27987,4
27988,3
27989,5
27990,7
27991,7
27992,0
27993,4
27994,7
27995,8
27996,5
27997,0
27998,9
27999,6
28000,1
28001,1
28002,4
28003,9
28004,2
28005,8
28006,6
28007,3
28008,3
28009,6
28010,3
28011,5
28012,0
28013,2
28014,0
28015,5
28016,7
28017,2
28018,0
28019,3
28020,2
28021,3
28022,0
28023,9
28024,1
28025,5
28026,1
28027,2
28028,6
28029,9
28030,9
28031,9
28032,1
28033,1
28034,3
28035,6
28036,3
28037,8
28038,5
28039,9
28040,9
28041,6
28042,5
28043,1
28044,1
28045,4
28046,5
28047,8
28048,1
28049,1
28050,0
28051,4
28052,0
28053,2
28054,7
28055,5
28056,0
28057,0
28058,3
28059,8
28060,4
28061,3
28062,5
28063,1
28064,5
28065,0
28066,5
28067,1
28068,3
28069,3
28070,2
28071,9
28072,7
28073,3
28074,1
28075,1
28076,3
28077,5
28078,0
28079,0
28080,0
28081,4
28082,3
28083,3
28084,0
28085,7
28086,6
28087,5
28088,8
28089,2
28090,5
28091,6
28092,8
28093,7
28094,4
28095,4
28096,5
28097,7
28098,3
28099,3
28100,8
28101,0
28102,5
28103,8
28104,0
28105,5
28106,0
28107,7
28108,3
28109,1
28110,9
28111,6
28112,8
28113,6
28114,1
28115,0
28116,1
28117,0
28118,7
28119,2
28120,6
28121,4
28122,1
28123,0
28124,0
28125,3
28126,0
28127,8
28128,0
28129,8
28130,7
28131,0
28132,4
28133,0
28134,7
28135,4
28136,1
28137,5
28138,1
28139,0
28140,7
28141,5
28142,0
28143,9
28144,4
28145,4
28146,3
28147,5
28148,5
28149,3
28150,4
28151,2
28152,0
28153,1
28154,1
28155,8
28156,0
28157,6
28158,8
28159,5
28160,0
28161,6
28162,5
28163,5
28164,5
28165,7
28166,4
28167,7
28168,8
28169,1
28170,9
28171,8
28172,3
28173,0
28174,5
28175,5
28176,5
28177,5
28178,6
28179,0
28180,6
28181,8
28182,1
28183,8
28184,0
28185,8
28186,6
28187,7
28188,7
28189,3
28190,0
28191,5
28192,5
28193,5
28194,0
28195,5
28196,0
28197,6
28198,2
28199,6
28200,8
28201,9
28202,5
28203,0
28204,2
28205,5
28206,7
28207,0
28208,0
28209,5
28210,7
28211,1
28212,7
28213,5
28214,0
28215,1
28216,7
28217,0
28218,0
28219,8
28220,5
28221,5
28222,9
28223,1
28224,5
28225,0
28226,7
28227,0
28228,1
28229,0
28230,1
28231,1
28232,1
28233,1
28234,0
28235,6
28236,0
28237,0
28238,3
28239,1
28240,7
28241,0
28242,0
28243,5
28244,5
28245,0
28246,5
28247,0
28248,5
28249,1
28250,1
28251,6
28252,0
28253,0
28254,1
28255,4
28256,5
28257,7
28258,6
28259,7
28260,1
28261,8
28262,9
28263,9
28264,7
28265,9
28266,9
28267,4
28268,6
28269,3
28270,6
28271,1
28272,8
28273,9
28274,3
28275,5
28276,0
28277,5
28278,2
28279,7
28280,4
28281,9
28282,0
28283,5
28284,5
28285,0
28286,7
28287,3
28288,2
28289,3
28290,1
28291,3
28292,0
28293,7
28294,5
28295,4
28296,2
28297,9
28298,7
28299,3
28300,5
28301,6
28302,7
28303,9
28304,0
28305,5
28306,1
28307,7
28308,8
28309,0
28310,0
28311,2
28312,5
28313,0
28314,9
28315,0
28316,4
28317,4
28318,2
28319,6
28320,4
28321,0
28322,0
28323,3
28324,5
28325,2
28326,0
28327,8
28328,2
28329,7
28330,5
28331,8
28332,1
28333,8
28334,9
28335,4
28336,2
28337,5
28338,5
28339,9
28340,1
28341,1
28342,3
28343,3
28344,5
28345,9
28346,5
28347,1
28348,3
28349,3
28350,6
28351,6
28352,0
28353,0
28354,5
28355,1
28356,3
28357,4
28358,7
28359,3
28360,8
28361,0
28362,8
28363,3
28364,5
28365,5
28366,7
28367,5
28368,8
28369,6
28370,9
28371,1
28372,3
28373,3
28374,5
28375,2
28376,5
28377,0
28378,6
28379,1
28380,5
28381,8
28382,6
28383,5
28384,5
28385,7
28386,1
28387,7
28388,2
28389,6
28390,3
28391,0
28392,1
28393,3
28394,9
28395,1
28396,9
28397,5
28398,3
28399,0
28400,1
28401,5
28402,1
28403,5
28404,6
28405,5
28406,0
28407,4
28408,5
28409,8
28410,4
28411,0
28412,1
28413,8
28414,3
28415,2
28416,2
28417,6
28418,0
28419,3
28420,1
28421,1
28422,4
28423,9
28424,0
28425,9
28426,1
28427,9
28428,9
28429,7
28430,7
28431,0
28432,4
28433,5
28434,2
28435,2
28436,1
28437,9
28438,5
28439,0
28440,7
28441,1
28442,9
28443,4
28444,8
28445,5
28446,3
28447,8
28448,9
28449,1
28450,7
28451,0
28452,3
28453,6
28454,5
28455,7
28456,0
28457,0
28458,3
28459,5
28460,5
28461,4
28462,5
28463,9
28464,4
28465,7
28466,5
28467,0
28468,3
28469,8
28470,5
28471,1
28472,1
28473,0
28474,3
28475,4
28476,4
28477,3
28478,8
28479,0
28480,3
28481,5
28482,6
28483,0
28484,1
28485,3
28486,5
28487,0
28488,0
28489,4
28490,7
28491,6
28492,7
28493,9
28494,4
28495,5
28496,3
28497,3
28498,8
28499,3
28500,5
28501,2
28502,4
28503,1
28504,1
28505,2
28506,1
28507,0
28508,0
28509,3
28510,8
28511,4
28512,0
28513,1
28514,4
28515,4
28516,1
28517,1
28518,7
28519,5
28520,1
28521,5
28522,1
28523,1
28524,0
28525,8
28526,5
28527,5
28528,0
28529,4
28530,1
28531,3
28532,5
28533,3
28534,3
28535,1
28536,3
28537,0
28538,2
28539,5
28540,0
28541,7
28542,6
28543,3
28544,3
28545,4
28546,4
28547,1
28548,7
28549,4
28550,1
28551,1
28552,5
28553,5
28554,4
28555,4
28556,2
28557,9
28558,9
28559,1
28560,7
28561,7
28562,0
28563,0
28564,5
28565,0
28566,1
28567,5
28568,7
28569,5
28570,0
28571,7
28572,5
28573,8
28574,4
28575,7
28576,0
28577,4
28578,2
28579,0
28580,0
28581,4
28582,3
28583,1
28584,4
28585,5
28586,7
28587,9
28588,7
28589,3
28590,7
28591,7
28592,9
28593,8
28594,1
28595,9
28596,5
28597,7
28598,4
28599,3
28600,0
28601,3
28602,3
28603,4
28604,7
28605,1
28606,1
28607,1
28608,6
28609,6
28610,0
28611,8
28612,9
28613,0
28614,3
28615,5
28616,0
28617,5
28618,9
28619,0
28620,4
28621,6
28622,5
28623,0
28624,1
28625,3
28626,5
28627,7
28628,7
28629,7
28630,7
28631,8
28632,9
28633,3
28634,1
28635,4
28636,3
28637,5
28638,7
28639,1
28640,5
28641,7
28642,5
28643,3
28644,7
28645,2
28646,6
28647,8
28648,8
28649,7
28650,5
28651,1
28652,1
28653,4
28654,7
28655,7
28656,9
28657,5
28658,8
28659,0
28660,9
28661,5
28662,7
28663,1
28664,3
28665,3
28666,0
28667,5
28668,8
28669,1
28670,5
28671,8
28672,4
28673,8
28674,6
28675,0
28676,3
28677,0
28678,4
28679,5
28680,4
28681,1
28682,1
28683,6
28684,9
28685,2
28686,4
28687,0
28688,2
28689,0
28690,2
28691,1
28692,1
28693,5
28694,0
28695,4
28696,8
28697,5
28698,0
28699,1
28700,3
28701,7
28702,8
28703,8
28704,3
28705,0
28706,0
28707,5
28708,7
28709,7
28710,3
28711,3
28712,3
28713,0
28714,5
28715,1
28716,5
28717,1
28718,1
28719,5
28720,0
28721,2
28722,5
28723,3
28724,0
28725,7
28726,7
28727,5
28728,5
28729,7
28730,3
28731,5
28732,5
28733,3
28734,6
28735,4
28736,7
28737,4
28738,4
28739,3
28740,9
28741,7
28742,5
28743,7
28744,4
28745,4
28746,7
28747,4
28748,8
28749,3
28750,7
28751,2
28752,5
28753,0
28754,4
28755,6
28756,0
28757,7
28758,1
28759,9
28760,7
28761,6
28762,0
28763,5
28764,5
28765,4
28766,1
28767,1
28768,6
28769,6
28770,0
28771,1
28772,3
28773,7
28774,5
28775,1
28776,8
28777,7
28778,5
28779,0
28780,0
28781,0
28782,1
28783,7
28784,7
28785,3
28786,1
28787,5
28788,2
28789,7
28790,4
28791,9
28792,3
28793,5
28794,9
28795,0
28796,7
28797,7
28798,4
28799,9
28800,1
28801,3
28802,9
28803,0
28804,5
28805,0
28806,4
28807,2
28808,0
28809,4
28810,1
28811,1
28812,3
28813,3
28814,5
28815,0
28816,3
28817,9
28818,7
28819,4
28820,6
28821,4
28822,7
28823,4
28824,7
28825,9
28826,6
28827,3
28828,2
28829,7
28830,5
28831,8
28832,0
28833,4
28834,4
28835,1
28836,5
28837,6
28838,0
28839,3
28840,4
28841,6
28842,7
28843,3
28844,7
28845,0
28846,5
28847,7
28848,2
28849,5
28850,0
28851,9
28852,0
28853,1
28854,1
28855,9
28856,7
28857,3
28858,4
28859,9
28860,4
28861,0
28862,5
28863,5
28864,1
28865,0
28866,7
28867,5
28868,4
28869,4
28870,8
28871,5
28872,6
28873,3
28874,8
28875,4
28876,3
28877,3
28878,1
28879,0
28880,4
28881,1
28882,5
28883,6
28884,0
28885,6
28886,5
28887,2
28888,9
28889,6
28890,1
28891,9
28892,3
28893,0
28894,0
28895,0
28896,0
28897,5
28898,0
28899,0
28900,0
28901,9
28902,6
28903,0
28904,0
28905,1
28906,9
28907,5
28908,0
28909,0
28910,8
28911,0
28912,3
28913,0
28914,5
28915,4
28916,7
28917,7
28918,2
28919,1
28920,5
28921,6
28922,1
28923,5
28924,5
28925,0
28926,7
28927,6
28928,0
28929,4
28930,5
28931,3
28932,7
28933,3
28934,1
28935,3
28936,0
28937,5
28938,1
28939,7
28940,0
28941,7
28942,4
28943,0
28944,5
28945,1
28946,8
28947,4
28948,1
28949,1
28950,5
28951,4
28952,3
28953,3
28954,8
28955,0
28956,7
28957,1
28958,0
28959,3
28960,0
28961,1
28962,9
28963,3
28964,7
28965,1
28966,7
28967,5
28968,0
28969,3
28970,0
28971,7
28972,5
28973,4
28974,1
28975,8
28976,9
28977,5
28978,8
28979,6
28980,7
28981,0
28982,5
28983,1
28984,0
28985,4
28986,0
28987,9
28988,5
28989,1
28990,4
28991,9
28992,3
28993,1
28994,9
28995,7
28996,8
28997,1
28998,0
28999,1
29000,3
29001,3
29002,1
29003,1
29004,7
29005,0
29006,8
29007,0
29008,0
29009,5
29010,7
29011,5
29012,0
29013,7
29014,3
29015,4
29016,4
29017,3
29018,1
29019,9
29020,5
29021,1
29022,7
29023,5
29024,1
29025,0
29026,4
29027,6
29028,1
29029,5
29030,3
29031,5
29032,7
29033,8
29034,6
29035,0
29036,6
29037,7
29038,9
29039,0
29040,0
29041,5
29042,4
29043,3
29044,0
29045,7
29046,0
29047,8
29048,1
29049,5
29050,7
29051,7
29052,1
29053,6
29054,3
29055,0
29056,5
29057,4
29058,3
29059,3
29060,0
29061,8
29062,8
29063,8
29064,0
29065,5
29066,4
29067,1
29068,4
29069,1
29070,4
29071,9
29072,0
29073,8
29074,8
29075,0
29076,5
29077,2
29078,3
29079,1
29080,7
29081,4
29082,3
29083,4
29084,8
29085,1
29086,8
29087,0
29088,3
29089,5
29090,2
29091,0
29092,6
29093,8
29094,2
29095,2
29096,5
29097,4
29098,3
29099,1
29100,5
29101,5
29102,9
29103,1
29104,8
29105,1
29106,3
29107,1
29108,5
29109,5
29110,1
29111,2
29112,3
29113,2
29114,9
29115,6
29116,6
29117,3
29118,9
29119,0
29120,5
29121,5
29122,5
29123,0
29124,0
29125,6
29126,6
29127,5
29128,8
29129,4
29130,9
29131,1
29132,9
29133,1
29134,7
29135,6
29136,5
29137,5
29138,8
29139,1
29140,5
29141,1
29142,5
29143,8
29144,8
29145,7
29146,8
29147,5
29148,5
29149,0
29150,7
29151,8
29152,7
29153,0
29154,0
29155,4
29156,1
29157,9
29158,4
29159,4
29160,7
29161,4
29162,4
29163,0
29164,7
29165,7
29166,0
29167,7
29168,8
29169,6
29170,8
29171,5
29172,6
29173,4
29174,7
29175,6
29176,6
29177,3
29178,5
29179,8
29180,1
29181,3
29182,3
29183,8
29184,3
29185,7
29186,0
29187,5
29188,3
29189,7
29190,6
29191,0
29192,5
29193,7
29194,3
29195,5
29196,1
29197,3
29198,7
29199,5
29200,0
29201,9
29202,4
29203,0
29204,0
29205,1
29206,4
29207,4
29208,3
29209,7
29210,4
29211,6
29212,1
29213,2
29214,8
29215,0
29216,1
29217,0
29218,1
29219,5
29220,7
29221,5
29222,0
29223,8
29224,7
29225,9
29226,6
29227,3
29228,5
29229,5
29230,1
29231,7
29232,1
29233,9
29234,4
29235,0
29236,5
29237,0
29238,7
29239,5
29240,1
29241,0
29242,4
29243,0
29244,7
29245,0
29246,4
29247,6
29248,6
29249,9
29250,0
29251,4
29252,2
29253,0
29254,7
29255,3
29256,7
29257,7
29258,0
29259,4
29260,8
29261,1
29262,8
29263,9
29264,5
29265,6
29266,9
29267,7
29268,3
29269,0
29270,9
29271,3
29272,5
29273,8
29274,6
29275,7
29276,5
29277,1
29278,7
29279,0
29280,5
29281,4
29282,3
29283,9
29284,5
29285,4
29286,6
29287,3
29288,1
29289,0
29290,1
29291,6
29292,5
29293,8
29294,5
29295,1
29296,7
29297,8
29298,7
29299,5
29300,3
29301,3
29302,6
29303,7
29304,9
29305,7
29306,7
29307,3
29308,1
29309,8
29310,5
29311,5
29312,5
29313,0
29314,6
29315,2
29316,9
29317,7
29318,9
29319,0
29320,1
29321,8
29322,1
29323,4
29324,7
29325,6
29326,7
29327,0
29328,5
29329,4
29330,7
29331,9
29332,5
29333,9
29334,6
29335,1
29336,4
29337,4
29338,3
29339,8
29340,0
29341,9
29342,6
29343,0
29344,4
29345,8
29346,8
29347,9
29348,5
29349,4
29350,4
29351,5
29352,7
29353,5
29354,2
29355,5
29356,5
29357,8
29358,1
29359,6
29360,3
29361,0
29362,7
29363,8
29364,0
29365,0
29366,7
29367,1
29368,2
29369,7
29370,5
29371,7
29372,0
29373,9
29374,7
29375,5
29376,4
29377,1
29378,9
29379,6
29380,5
29381,5
29382,3
29383,3
29384,4
29385,5
29386,3
29387,3
29388,0
29389,0
29390,3
29391,6
29392,2
29393,8
29394,7
29395,7
29396,0
29397,2
29398,0
29399,7
29400,2
29401,0
29402,0
29403,2
29404,5
29405,0
29406,0
29407,0
29408,0
29409,7
29410,7
29411,5
29412,8
29413,4
29414,9
29415,7
29416,2
29417,3
29418,5
29419,0
29420,1
29421,8
29422,2
29423,5
29424,1
29425,0
29426,0
29427,5
29428,7
29429,3
29430,5
29431,1
29432,9
29433,7
29434,2
29435,1
